score,review,y
1,가격 ☆ 맛 ☆ 서비스 ☆☆☆☆☆....  호박쥭이랑 버섯구이 맛집  육회비빔밥...^^ 고추장소스 아니고 마요소스래요~^^ 이야~ 너무 맛잇다~ ,0
5,깔끔한 인테리어와 세심한 서비스가 음식 담음새에도 그대로 이어진 느낌을 받았습니다 평소 서관면옥 팬이었는데 역시나  한우 다이닝 울릉은 제 기대를 저버리질 않았네요^^  이번엔 한우 구이를 먹었는데 담번엔 울릉에만 있는 울릉 약소에 꼭!!도전하고 싶어요~~,1
2,냉면 육수가 조금 짠데 그건 평냉 스타일에 따라 다른 것이고. 문제는 음식 외에 있음.  - 최근 개업했는지 홀 서빙 숙련도가 매우 낮음. 수저 잔 놓는 것부터 불안불안. 일회용 앞치마를 갖다 주고 뭔지 설명도 없었음. (접혀 있어서 언뜻 보면 냅킨) 백김치 더 달라고 했더니 빈 접시 들고가고 새로 내왔음. 보통 이 가격대에선 반대로 하지 않는지? - 인테...,0
5,인테리어도 너무 예쁘고 음식 퀄리티 좋습니다. 직원분들 너무 친절하시구요~  조만간 또 갑니다~,1
5,귀한 모임장소로 찜 했습니다. 육즙 포텐~!,1
5,"그냥 맛, 분위기 미쳤습니다",1
5,소고기 가지 덮밥(어향가지 덮밥) 너무 맛있고 레몬 커즈마인 티도 상큼달콤하면서 향이 너무 좋아요ㅠㅠ 근데 마늘쫑 돼지고기 덮밥은 그냥 그랬어요.. 이건 3점ㅠㅠ 파이구 볶음밥도 간장 맛 나는 돈까스랑 밍밍한 계란 볶음밥 맛이라 2점..ㅠㅠ ,1
1,우육탕면 겁나별로 다른 메뉴들도 소스가 없거나 볶음밥도 간이 없고 너무 돈아까움 같이간 일행들 누구도 맛있다고 안함.  ,0
1,"강남한복판에 있다는게 믿기지 않는 맛. 일본라면 국물과 면이 따로 놀며, 국물도 싱겁고 맛없음. 꿔바로우는 평타. 최근 간 집 중 가장 비추",0
3,다른 분들이 별로라고 하셨지만 저는 막입이라 먹을 만 할 줄 알았거든요? 근데 진짜 별로였어요. 우육면 시켰는데 어쩜 면도 국물도 고기도 다 퀄리티가 낮을까요. 정말... 다시 가고 싶진 않아요.,0
5,명란 아보카도 덮밥 정말 맛있습니다! 점심시간에 대기는 길지만 맛과 분위기 다 괜찮았어요!,1
1,,0
3,외관은 괜찮음,0
1,맛대가리 1도 없다. 이건 진심 레알! 돈 아까움! 이 돈주면 차라리 롯데리아 세트가 훨 나음,0
4,"평점 나빠서 고민하다 그냥 갔는데 사람 별로 없을 때 가서 그런지 뭔가 신경써서 해준 것 같았고 맛있게 먹었습니다. 청경채소고기덮밥인가랑 우육면 꿔바로우 먹었고, 청경채소고기>>>>꿔바로우 >>>우육면.... 우육면이 베스트 메뉴인데 걍 대만에서 사온 인스턴트 우육면이랑  비슷한 맛. ",1
1,불고기냉라면 엄청 달아요..,0
3,아보카도 비빔밥 맛있네요. 밤이라서 가볍게 먹을 수 있었어요,0
3,그럭저럭 괜찮은 맛,0
2,솔직히 맛이 그닥이네요. 미안  마라탕은 마라맛은 별로 안나고 매우 짜요.  칠리크랩은 칠리맛은 없고 싱가포르에서 먹던 맛이랑 많이 달라요.  같이 주는 튀긴 꽃빵이 젤 나은듯  ,0
1,사진하고 메뉴만 그럴듯해보이고 맛은 없음 쉐프가요리하지 않고 냉동식품 알바생이 요리해서줌 어쨋든 다 맛이없어요,0
1,,0
4,가성비 굿. 강남역에선 괜찮은 가격 괜찮은 맛,1
3,냉라면이 맛있었는데.. 이제 없어져서ㅜㅜ,0
2,2018.06.22 ,0
4,나베랑 떡볶이 맛있음! 명란그라탕인가 먹고 싶었는데 감자가 상태가 안 좋다고 다른 메뉴를 권유. 그리고 여기 다녀오면서 머플러 없어짐. 빠이,1
2,"계산쟁이 알바따리가 쿨한 거랑 싸가지 없는 거랑 구분 못 하는 전형적인 중2병 망상을 손님 응대에 드러낸다. 일하기 싫으면 집에 가라, 왜 서 있냐. 생긴 거라도 기분 좋으면 말이라도 하지 않는다. 더도 말고 덜도 말고 찾아와서 돈을 냈으면 기대할 수 있는 최소한의 인간 취급을 못 받을 가능성이 적잖이 존재한다.  분위기가 굉장히 좋고 자리가 편안하다. 커...",0
5,강남에 이런 카페 찾기가 힘들다. 자리 넓음.,1
5,,1
4,비싼거 빼면  자리 좋은 곳 선점만 하면  불모지 강남에서는 탑5안에 들 카페라고 생각 ,1
4,와..여기는 진짜 분위기 좋고 크고 넓고 진짜 짱좋다. 그리고 냉방은 전국 최고인듯. 지상4층~지하2층 건물 통으로 쓰는데 냉방이 진짜 최강이다. 나같은 땀돌이들한테 천국이다. 추위를 많이 타는 사람을 위해 담요도 준비해 놓은 센스. 한가지 아쉬운 점은 메뉴가 너무 적다는 점. 그래서 별4개. 메뉴만 다양하면 별5개 충분한 카페. ,1
5,어둡고 조용하고 사람도 마니 없어서 너무좋아요. 진짜 최고,1
1,사회적 거리두기가 전혀 안되어있네요...,0
5,데빌스쇼콜라 진짜 맛있어요 굿~ 에이듣ㅎ 굿~,1
1,핫 시켰는데 아이스로 계산함ㅡㅡ^,0
4,케이크가 좀 많이달긴한데 커피가 먹을만했음,1
3,레몬파운드빵인가 그거 진짜 별로.... 분위기는 굳굳,0
3,평범치 않은 분위기 분위기값인 커피,0
4,카페가 이쁘고 좋아요. 커피는 평범해요.,1
4,핫플이어서 셀피 찍는 재미가 다 하는 곳... 음료는 그냥저냥 마실 만하고 디저트 예뻐서 먹고 싶은 느낌!,1
3,잘 먹었습니다. 커피 맛은 평범. 얼그레이 쇼콜라 케이크가 기대 이상으로 맛있던 곳. ,0
4,라탄으로 꾸몄어요 음료비싸지만 자리좋아요,1
1,카페가 예쁘기는 한데 커피가....진짜 맛없어요......,0
5,케익 음료 다 맛있고 넓어요 ㅎㅎ,1
4,예쁘고 넓어용 케이크 죤맛,1
3,한번쯤 가볼만한데 커피는 맛없어요..,0
3,"super spacious and relaxing atmosphere, but my matcha was too sweet—i let the ice melt before drinking but my teeth still kinda hurt afterwards",0
4,자릿값bb 생각보다 넓은 공간에 자리가 많아서 사람 많아도 앉는 공간 충분했음,1
4,라떼랑 케이크 존맛이에요 사람 많아서 자리잡기 힘든데 안에는 정말 이뻐요,1
4,,1
5,블루베리치즈케이크랑 패션후르츠에이드 완젼 맛있어요! 커피도 맛있구용 분위기 이쁘구 넓은 카페예요. 지하에 한번 앉아보고싶어요ㅠㅠ항상 자리가 꽉 차있어요,1
3,"트러플 들어간 파스타, 해산물이 들어간 로제파스타 등 맛있게 잘먹었습니다. 다만 고객응대에 있어 불친절한 부분이 많이 보여서 아쉽네요. 고객응대에 신경쓰셨음 좋겠어요.",0
3,"음식 그럭저럭 괜찮은데, 서울 번화가는 어딜가나 알바생들이 다 예의가 없나요. 겉멋 든건지 아직 어린건지 주머니 손넣고 손님이 친절하게 해도 영혼없는 대답들이네요. 시크하다고 멋있어보이는게 아닌데 일하기 귀찮고 손님이 싫고 서비스직이 힘든건 알지만 적당한 예의는 갖췄으면 하네요. ",0
4,,1
5,"갈때마다  나름 만족스럽니다.  야외 인터레어도 감성적이고 콜키지도 싸고,  2만원 미만의 음식들로 20만원 미만으로  4-5인이 즐겁게 놀다 갈수 있어요",1
5,,1
3,Pink Pasta,0
5,역삼에 여기저기 다녀봐도 이만한 집 잘 없어요. ,1
5,여기 2층에 야인시대 나레이션 기계 있어요!! 쨩쨩 >ㅁ< 맛도있고 양도 충분해용!!,1
4,매운맛 들어간 메뉴 맛있움 피자는 ⭐️로,1
4,나쁘지않음. 여성들이 좋아하는 분위기. 깻잎 리조토 개꿀맛이었음.,1
5,,1
4,,1
5,마마스 채고채고~~☆,1
3,,0
5,주기적으로 들르는곳. 샐러드도 맛있고 파니니는 항상 맛있고 스프도 맛있고ㅋㅋ,1
4,다른 지점과 비슷한 것 같아요. 사람이 너무 많아서 정신없긴 하지만 직원분들께서 친절하시고 음식도 워낙 괜찮은 메뉴다보니 맛있게 먹었어요.,1
3,,0
1,불친절하고 전반적으로 매장 관리가 부족해보임,0
5,맛있어요! 음식이 진짜 커요ㅋㅋㅋㅋ거인들이 먹는 샌드위치같아요 비싼값합니다,1
5,"주말에 늦은 점심 겸 간식으로 먹으러 가기 좋아요~^^ 가격대가 좀 있긴하지만, 먹고나서 돈 낸 금액에 대해서 후회되지 않아요~ 이날 자몽 주스와 청포도 주스, 터키 샌드위치와 무화과프로슈토 샌드위치를 먹었는데, 맛났어요~^^",1
5,마마스 리코타치즈샐러드는 진짜 쵝오입니당!!!,1
3,,0
4,비싸지만 마딛는걸~~  스프는 꼭 먹어야함,1
4,,1
3,,0
3,주스는 안시키는 걸로 스프 맛남 파니니 적당히 맛남,0
1,여자 직원 진짜 불친절  ,0
2,여긴 진짜 너무 느립니다... 주스 한 잔 시켰는데 25분 기다림 주서기 앞에 알바생은 계속 아무 것도 안 하다가 한참 있다가 주스 만들고 그런 거 보면 주문 번호순으로만 만드는 건지... 인내심을 가져야 함...,0
1,불친절하고 다른 지점에 비해 맛도 없다. 가격인상으로 단호박 샐러드가 만원이 넘는데 가격 대비 맛이나 서비스가 아쉽다.  성의없고 무표정한 직원들은 꼭 공산주의국가 집단노동소에서 기계적으로 일하는 것 같다. 포장인데 물티슈도 없고 샐러드 안 크랜베리는 몇 개씩 뭉쳐진 채로 토핑해서 식감도 떨어진다.  전반적으로 여기 갈 바엔 근처 파리바게트가 낫다. 거기 ...,0
1,모짜렐라 파니니시켰는데.. 아래가 너무 타고 안은 치즈부분이 차가웠어요. 사진만보면 떡갈비 인줄 ㅠㅠ,0
1,다른 마마스에서는 이런적이 없는데 이곳만 올때마다 직원(그것도 아무것도 안하는 직원)이 충분히 있는 상태에서 주문을 안받아서;; 주문 밀릴정도로 바쁜것도 아닌데 괜히 계산대에 손님들 방치합니다.,0
3,맛있는데 가격이 좀,0
1,"웨이팅리스트 관리가 안됩니다. 웨이팅에 이름 적어둬도 직원 분이 관리를 안하기 때문에 기다리다가 앉아버리면 땡이에요 ㅠㅠ 붐비는 점심시간이 특히 심한데, 그럴 거면 웨이팅 적어놓눈 노트를 아예 안 만들고 라인을 서게 했어야 하지 않나 싶어요. ",0
5,항상 자주 들르는 체인점이죠. 오랜시간 다녔지만 만족스러운 샐러드랑 샐러드 밸런스도 항상 훌륭합니다. 파니니랑 스프 등등 다 먹어봤지만 의외로 클럽샌드위치가 제일 훌륭한것 같아요. 청포도쥬스는 마마스에서 입문하길 추천드립니다ㅋㅋㅋ 중독될거예요. 좋아하는가게~~,1
4,,1
4,남자친구는 좀 느끼하다고 했지만 저는 단호박스프 맛있었어요. 요즘 이런 샐러드 파는곳이 워낙 많아졌지만 마마스꺼는 괜히 클래식한 느낌ㅎㅎ 그리고 여긴 올때마다 느끼는데 리코타치즈 진짜많이줘용. 먹고도 남아서 장난침 킄킄 ,1
4,고기 생각보다 꼬숩고 저렇게 콩나물이랑 김치올려먹는 삼겹살집 요즘 없는데 너무 맛있어요 특히 된찌ㅠㅠㅠ,1
5,존맛탱,1
5,진짜 옛날 삼겹살 맛집 쌈채소 많이 줘서 넘 좋구  6시 넘으면 금방 만석 되는 곳...  사장님 츤데레 매력이 있으심! ㅎㅎ,1
5,삼겹살 안 좋아하지만 고기 너무 좋아보이고 해물된장찌개가 차원이 다르게 풍성하고 맛남 쌈 나오는게 예술임^^,1
5,,1
4,,1
5,,1
5,해장국 존맛탱 양많고 반찬도 맛있음 ,1
1,몇십년 고기 먹는데 잡내도 아니고 쓰레기 냄새가 나는 경우는 처음임. 사장한테 말하니 돈이라도 물어내라고 하는 줄 아는지 냄새 난다고 인정을 안하더라. 그래놓고 고기업자에 전화돌리느라 난리남. 미안하다고 할 땐 미안하다고 좀 하세요. 그 냄새 진짜 역겨웠어요,0
4,고기 질따지면 안먹으러 와도 됩니다 못먹을 고기는 아니고 걍 보통 삼겹살 밑반찬 대존맛 걍 끝 여기 왜 줄서지? >> 아 나도 줄서야지,1
3,쌈구성과 찌개 맛은 있음...!  가끔 고기가 복불복 ㅠㅡㅠ,0
2,감자탕에서 머리카락 나옴,0
2,고기질은 하위권. 쌈은 재활용 하는지 안하는진 모르나 상당히 푸짐. 고기보단 감자탕이 가성비 좋음. 여기도 건물 바깥에 위치한 화장실은 재난... (내가 갔을 땐 문도 안 닫겼음) ,0
4,고기질 soso 파김치가 존맛입니다 ,1
1,지인이랑 단골은 좋은 고기 주고 오늘 처음갔는데 질떨어지는 고기줌 지방만있고 고기는 없는거 그럴꺼면 내가 왜오나 집에서 고기사서 먹지 ,0
3,"일단 고기질은 중하입니다 삼겹 가격 16,000원 이것도 꽤 비싸군요 사진의 대패삼겹 15,000원 이것도 고기질은 중하....  그리 친절하지도, 깨끗하지도 않은데 어찌이리 사람이 많은지 이해가 안되네요 가끔 대기손님도 있는 듯  결론 고기질 생각 않고 소주한잔 하기엔 그리 나쁘지 않은 집",0
5,ㅇ ㅇ 여기 좋음. 반찬도 여러개 잘 나오고 양 많음. 웨이팅 주의,1
4,파절이에 파김치 넘나 맛있어요 ㅋㅋ 고기 질은 좀 떨어져요~ 그래서 4점!,1
4,같이주시는 양념장은 그냥 그랬는데 쌈채소가 너무 싱싱해서 놀랐어요. 된장찌개도 맛있어요! 먹고 나오면 고기냄새가 너무 많이 나는게 흠이에요ㅠㅠ,1
5,감자탕 맛있어요,1
5,,1
4,,1
4,,1
5,,1
4,,1
3,新鲜蔬菜和料理 但是油腻和混合的感觉很强。 It’s fresh vegetable and dishes. But it’s little bit greasy ..! And it's so fusion that it doesn't taste like foreign food. It’s closer to Korean food.  신선한 요리와 채소들. 약간 기름집니다. 그리...,0
5,직원 분 실수로 주문을 잘못 받으셨는데 이후 진행된 처리가 너무 좋았고 감사했습니다~ 분위기도 너무 좋고 음식 맛도 너무 좋아요 특히 비빔분짜 강추합니다! 음식도 양이 많아요! 나시고랭 먹는데 2인분 담겨서 나온 줄 알았어요ㅎㅎ 남자친구도 다음에 부모님 모시고 오고 싶다고 할 정도로 맛집입니당~:),1
5,제주돼지분짜 키마오파스타 시리얼새우 쌀국수 뿌팟퐁커리,1
5,재료가(채소등) 신선하고 맛있어요!! 대박 맛집 이조합으로 시켜보세요. 똠양궁에 있는 새우에 똥도 하나하나 다 손질되어있네요 대박...,1
5,와 먹다가 너무 맛잇어서 깜짝 놀람. 약국에서 개스트레스 받아서 빡쳤는데 행복해서 다 잊혀지는 맛,1
5,,1
3,재방문 의사 무,0
5,맛있는데 가격이 좀 있음,1
4,동남아 음식은 많이 안 접해봤는데 향신료 향도 별로 안나고 맛도 괜찮았어용 ,1
5,강남역 맛집 찾았네요! 양도 많고 맛있습니다~~ 사장님도 친절하세요^^ 자주 방문할게요 ㅎㅎ,1
4,커리 맛있음 주문 잘못받앗지만 맛있어서 봐줌,1
4,,1
4,,1
5,어맛잇다,1
4,팟타이: 무난 조금 달달해서 아숩 나시고랭: 맛있고 간 적절 치킨윙: 맛있음  강남 식당 치고 적당한 가격에 양도 많고 맛도 있고 서비스도 친절해요!,1
4,"똠양꿍스프는 맛있었는데, 다른 음식은 간이 아쉬웠어요!",1
5,"해산물 샐러드? 같은 걸 시켰었는데 매콤상큼하고, 해산물도 신선하고, 무엇보다 맛있었습니다. 소고기 볶음밥도 맛있었고요!  자리도 쾌적하고, 인테리어도 귀엽고, 다음에도 강남역에 약속 생겼을 때 친구들이랑 같이 가면 좋을 것 같다고 생각했어요. ",1
4,팟타이랑 똠양꿍 맛있어요!,1
4,친절 하고 맛도 있었습니다. 둘다 느끼한걸 시켜서 다음엔 샐러드를 하나 시켜야겠어요.  제로페이가 안돼서 아쉬웠어요~,1
4,,1
4,우연히 들렀는데 엄청 맛있었음! ,1
4,국물 땡기는 친구를 데리고 고고 푸팟퐁커리 팟타이 쌀국수 주문! 전번적으로 양 넉넉하고 맛도 괜춘 ,1
4,맛있었어용 ,1
5,다 맛있어요~  근데 일하시는 직원분들이 마스크 쓰셨으면  더 좋았을거 같아요 ^^;;; ,1
